Tweet,sentiment
"""This should be a great game and I feel the side is very tough to call....""
https://t.co/c9IB5eK7Iz
@NHLBruins @TBLightning @hcappers #NHLbetting https://t.co/eafi34sGsQ",1
"The Boston Bruins have the toughest match up tonight against the league leading Tampa Bay Lightning, a team that could potentially set the NHL record for most wins in a single season. 

I'm going to the game tonight!

#NHLBruins
#TBLightning 
#NHL

https://t.co/IDp7wywPqX",1
Where does Bruins star Patrice Bergeron rank among the best all-around players in the NHL? The guys he plays against think it's pretty high. https://t.co/co4ASiu9QK https://t.co/Ia3gYIueL9,1
Tampa has won 10 in a row and are home and cooled. Tonight they're in Boston on a B/B. If I was in Vegas I'd put $500 on the #Bruins - almost guaranteed win tonight.,1
"RT @JoeyMacHockey: As the Bruins prepare to host the Tampa Bay Lightning, here are a few subtle reasons Boston has the intangibles to win.…",1
"As the Bruins prepare to host the Tampa Bay Lightning, here are a few subtle reasons Boston has the intangibles to win. 

https://t.co/bn5F6uuZnY",1
Boston News Bruins pregame notes: B’s look for spark against Tampa https://t.co/CbdVTX9rIl https://t.co/CYV5tVBHRi,1
RT @RickRalphTSN: Tampa at Boston tonight.  Lightning played last night and won.  Lightning haven't lost a game since Jan. 30 at Pittsburgh…,1
RT @fearthefin: Zdeno Chara to receive no supplemental discipline for hit on Evander Kane https://t.co/UjkafRlgk1,0
The Boston #Bruins are entering tonight's home showdown against the Tampa Bay #Lightning in good form with 10 wins in their last 12 games. Can Boston notch a win against a Tampa Bay squad that has won a franchise-record 10 games in a row? https://t.co/nDGUZafLZh,1
@51Leafs @aigemac Yes the numbers may suggest that but the fact of the matter is the Boston Bruins are in the heads of the Toronto Maple Leafs players.,1
"@Toucherandrich Rich, a clip from tonight’s episode of “A Million Little Things” just came across my feed and the Hunky Rich Character is wearing a Boston Bruins Hat. This character is you. https://t.co/8Gkg77RE36",1
"RT @cupofchowdah: Some want to gorge on candy now, thinking that the stomachache this offseason won’t hurt.

Don chose instead to have some…",0
@ariellec @Marisa_Ingemi Hm she's a Bruins reporter now though. I don't want all that Boston stuff in my feed lol 😜,1
RT @ThePuck77: Great match-up tonight in Boston. Tampa takes on Boston. A lot of talent on the ice and the Bruins are going to be hungry fo…,1
"Fresh Links: Titans. @NHLBruins host @TBLightning in Eastern Conference clash of titans. Noel Acciari out for dental work. Peter Cehlarik, Karson Kuhlman return to Boston. Bruins find their secondary scoring- what will change opon David Pastrnak’s return? https://t.co/m0DURoomAD",1
RT @FranklinSports: Bruins goalie and #FranklinFamily member had a message for a fellow Boston champion @JDMartinez14 🙌🏼 @NHLBruins @RedSox…,1
SO excited to see my @TBLightning @tdgarden tonight vs @NHLBruins! Should be one hell of a game!! #TBLightning #Bruins #hockey #NHL #Boston #Tampa https://t.co/FrlCRcXDB1,0
"@BruinsHater247 @CBeisch22 @_TyAnderson Jesus, Boston lives rent free in your head. Dedicated a whole twitter to hating on the Bruins. hahahahaha",1
"The great loves of my life have been, in order:

1. Ballet
2. Harry Potter
3. The Jonas Brothers
4. One Direction
5. The Boston Bruins 

Jonas Megan is ready to rise with Bruins Megan and make the ultimate fighter",1
RT @TheHockeyWriter: Bruins Prospects Primed &amp; Ready After Debuts https://t.co/LaGYcmFY8K #THW #NHLBruins #NHL,1
Bruins Prospects Primed &amp; Ready After Debuts https://t.co/LaGYcmFY8K #THW #NHLBruins #NHL,1
RT @FranklinSports: Bruins goalie and #FranklinFamily member had a message for a fellow Boston champion @JDMartinez14 🙌🏼 @NHLBruins @RedSox…,1
"RT @NBCSBoston: They won't go so far as to call it a measuring-stick game, but the red-hot Bruins are anxious to see how they stack up agai…",0
"other than brady/belichick, it’s russell in boston. but when he was winning, the bruins had better crowds than his celtics. bostonians broke into his house &amp; smeared shit on the walls. he spoke out against it strongly then and still does now.",1
"RT @NBCSBoston: They won't go so far as to call it a measuring-stick game, but the red-hot Bruins are anxious to see how they stack up agai…",0
RT @HackswithHaggs: COLUMN: It was an impressive debut for the post-trade deadline Bruins in a strong all-around win over a quality Sharks…,1
Tampa at Boston tonight.  Lightning played last night and won.  Lightning haven't lost a game since Jan. 30 at Pittsburgh.  Bruins haven't lost a game since Jan. 19 vs NYR.  Bruins 10-0-4.  Lightning 12-0-2.,1
"They won't go so far as to call it a measuring-stick game, but the red-hot Bruins are anxious to see how they stack up against the high-flying Tampa Bay Lightning tonight. https://t.co/1LIi3dIVcG @HackswithHaggs https://t.co/f52cRxYXVa",0
"They won't go so far as to call it a measuring-stick game, but the red-hot Bruins are anxious to see how they stack up against the high-flying Tampa Bay Lightning tonight. https://t.co/e0wtNy5FKy @HackswithHaggs https://t.co/FdK5qES1Fx",0
"@smoyer341 @JamesBruce56 The Bruins controlled play for the bulk of that series. I agree adding Tavares and Muzzin is an obvious boost, but Toronto just has real issues with very structured teams, and Boston is definitely that.",1
lightning coming into boston second night of a back to back (first went to OT) and starting backup goalie (i love domingue FTR). can already hear the bruins-ah-winnin-tha-cup takes tomorrow after they win 4-2. #bookit,1
"@CFBMemes_ 2013 Stanley Cup Finals. Down by a goal in Game 6, if Chicago pulled off a win in under a minute, they'd be Stanley Cup Champs. They scored one quickly, and then the 4th line went out and hammered one in 13 seconds later to beat the Bruins in Boston.",1
TD Garden &amp; Boston Bruins are looking for a Business Solutions Analyst - more details here! https://t.co/ZHl3Ym7ekY,1
RT @ThePuck77: Great match-up tonight in Boston. Tampa takes on Boston. A lot of talent on the ice and the Bruins are going to be hungry fo…,1
"@StoolGreenie Dan, you should see if you could get the barstool gig covering the Boston Bruins. They haven't lost a game in regulation in like a month.",1
RT @FranklinSports: Bruins goalie and #FranklinFamily member had a message for a fellow Boston champion @JDMartinez14 🙌🏼 @NHLBruins @RedSox…,1
RT @ThePuck77: Great match-up tonight in Boston. Tampa takes on Boston. A lot of talent on the ice and the Bruins are going to be hungry fo…,1
RT @ThePuck77: Great match-up tonight in Boston. Tampa takes on Boston. A lot of talent on the ice and the Bruins are going to be hungry fo…,1
"To celebrate her 18th, tonight Wee Lass and I will be attending the Boston Bruins game. We are eight rows behind the net where the Bruins shoot twice. It’s… https://t.co/0mh2yKHTT7",1
RT @ThePuck77: Great match-up tonight in Boston. Tampa takes on Boston. A lot of talent on the ice and the Bruins are going to be hungry fo…,1
"Great match-up tonight in Boston. Tampa takes on Boston. A lot of talent on the ice and the Bruins are going to be hungry for a win.

James Kelly (@J_Kell21) talks about the game in his post.

#NHLBruins #GoBolts https://t.co/WnOqAixlcu https://t.co/254gAsOfsg",1
"Tonight may be the most important day of the NHL regular season.

New York Rangers (A-1) @ Chicago Black Hawks (A-5) (in Detroit)
Toronto Maple Leafs (C-3) @ Montreal Maroons (C-3)
Montreal Canadiens (C-1) @ New York Americans (C-1)
Boston Bruins (A-2) @ Ottawa Senators (C-5)",1
"RT @SavageBoston: WHICH BOSTON TEAM INTERESTS YOU MORE CURRENTLY??

RT - Bruins 

Like - Celtics",1
John Bucyk and Eddie Shack (pic) each scored twice to lead the Boston offence. Eddie Johnston made 23 saves in goal for the Bruins to record his first shutout of the season. https://t.co/YEge6yaRT6,0
@ryanwhitney6 in Boston for the week. Day three after that shit sharks/Bruins game. Let’s grab a beer later,0
Boston Bruins (-120) Win 2 opciones. https://t.co/3aYiFCyplo,1
RT @FranklinSports: Bruins goalie and #FranklinFamily member had a message for a fellow Boston champion @JDMartinez14 🙌🏼 @NHLBruins @RedSox…,1
"It's a big 
  Big 
BIG test for the @NHLBruins tonight as the JUGGERNAUT known as the @TBLightning come storming through #Boston 

Bruins set for ""clash of titans"" against NHL-best Lightning @BostonHerald  https://t.co/wH1Xn5DX8R @conroyherald https://t.co/V6QNRROWTy",1
"@PuckSoupPodcast For whatever reason as a Bruins fan, Phil Esposito’s complete turning his back on them in 2011 irrationally bothers me. It’s silly, I know how he’s important to TB getting off the ground, but he really was overly defiant about rooting against Boston that ECF series.",0
The Tampa Bay Lightning and Boston Bruins meet in NHL action at the TD Garden at 7:30PM(et).The Lightning look for another victory to build on their 10-game winning streak.The Bruins look for another victory after winning 10 of their last 12 games. https://t.co/f67eSHX8id,1
"RT @StatementGames: Our NEXT @FOCOusa contest is running at https://t.co/MNbznxoAb1

VIDEO IN PINNED TWEET = HOW TO PLAY.  

Most Tournamen…",1
NHL - - - TAMPA BAY LIGHTNING - - - BOSTON BRUINS ( - 120 ) - - - Taking - - - Taking - - - TAMPA BAY LIGHTNING (UN)(+100) - - - 40u - - - (po) - - -   - EDMONTON OILERS ( - 135 ) - - OTTAWA SENATORS - - - Taking - - - OTTAWA SENATORS (UN)(+115) - - - 40u - - -    -,0
"RT @StatementGames: Our NEXT @FOCOusa contest is running at https://t.co/MNbznxoAb1

VIDEO IN PINNED TWEET = HOW TO PLAY.  

Most Tournamen…",1
@paulyhoward Great show guys. The Bruins have no shot against Tampa in playoffs. This is a repeat of last year when Boston was invincible mid to end of year . Their problem will and has always been speed against teams like Tampa and Montreal. It is well known here in Boston.,1
Boston Bruins’ Latest Acquisitions Provide Depth &amp; Flexibility https://t.co/97NuKIgR0p #THW #NHLBruins #NHL https://t.co/Twn7GI39CU,1
"Inspired by @MikeWLSBaseball:

Who's the best head coach/manager in Boston? Vote below.

Also, reply with your 1-4 ranking.

#Patriots #RedSox #Bruins #Celtics",1
Domingue will look to keep his streak and the teams streak alive tonight against the Boston Bruins,1
"RT @SavageBoston: WHICH BOSTON TEAM INTERESTS YOU MORE CURRENTLY??

RT - Bruins 

Like - Celtics",1
"RT @dougmost: If the @NHLBruins have a decidedly ""red"" tint to them these days, there is a good reason. There are 4 -- count 'em! -- 4 @Ter…",1
"Any rational hockey fan can say that the lighting has this one, Tampa bay is a WAGON this year. Unbelievable stuff..

However..

I believe that if there’s one team that can beat the lightning....it’s the Boston Bruins. 

#NHLBruins https://t.co/oRGPMuyARw",1
"Bruins Prospects Primed &amp; Ready After Debuts 
 https://t.co/iUDTDK6blx #THW #NHLBruins #NHL https://t.co/aynRrqk9c4",1
"Ah yes, my favorite NHL team, the Boston University Bruins https://t.co/K9WB3eFCP3",1
"@barb_baran8 @conageddon Good for you! Hope you become s Pats, Sox, Bruins, Celtics fan when you get to Boston.",1
"RT @StatementGames: Our NEXT @FOCOusa contest is running at https://t.co/MNbznxoAb1

VIDEO IN PINNED TWEET = HOW TO PLAY.  

Most Tournamen…",1
"After ‘extensive dental work,’ Noel Acciari is questionable for Bruins-Lightning
https://t.co/yk5J0C1seb https://t.co/9lkGBUfWJO",0
"After ‘extensive dental work,’ Noel Acciari is questionable for Bruins-Lightning
https://t.co/f3TFqoDW1S https://t.co/PPnQwdAAFC",0
"After ‘extensive dental work,’ Noel Acciari is questionable for Bruins-Lightning
https://t.co/OaMxcNIU4U https://t.co/7pnmkIrQTx",0
"Good morning to everyone, except the Boston Bruins. #GoBolts #TBLightning",1
@MitchellGlenn @PerthWildcats @BrisbaneBullets They broke it last year when they went past the Boston Bruins. If teleporting existed they'd be an NBA team,0
"RT @StatementGames: Our NEXT @FOCOusa contest is running at https://t.co/MNbznxoAb1

VIDEO IN PINNED TWEET = HOW TO PLAY.  

Most Tournamen…",1
"RT @IAmSteveHarvey: It's #BlackHistory month, we're reflecting on the historical accomplishments of African Americans. Today, we honor Will…",1
"RT @StatementGames: Our NEXT @FOCOusa contest is running at https://t.co/MNbznxoAb1

VIDEO IN PINNED TWEET = HOW TO PLAY.  

Most Tournamen…",1
@PhoebeWalker20 this has already happened in boston when the bruins were there with the stanley cup- pride is not an exclusive event but it IS supposed to be the one day of the year where we're the main point &amp; ppl who just come there to see ariana are making it about her n not the community,1
Great momentum with online donations in support of our upcoming Ice Huggers game against the Boston Bruins Alumni! Can you help support the HUG Foundation with a donation today? https://t.co/UKyhDGDIgk,1
"RT @TheHockeyWriter: Bruins' Latest Acquisitions Provide Depth &amp; Flexibility 
 https://t.co/CJubZ2Upyb #THW https://t.co/YcYohIsiFu",1
Johansson's B's debut? 'A lot of fun out there' https://t.co/a5PibWMMNR,1
"RT @StatementGames: Our NEXT @FOCOusa contest is running at https://t.co/MNbznxoAb1

VIDEO IN PINNED TWEET = HOW TO PLAY.  

Most Tournamen…",1
These Photos Of Zdeno Chara Punching Evander Kane Are Absurdly Awesome https://t.co/6xVuTo2iHc,1
"Our NEXT @FOCOusa contest is running at https://t.co/MNbznxoAb1

VIDEO IN PINNED TWEET = HOW TO PLAY.  

Most Tournament PTS in tonights #TBLVsBOS GM WINS GLOVES

Follow @StatementGames

@BostonSportsSYN @TheSpokedBPod #Bruins #NHL #FantasyHockey @tdgarden #Boston #bostonbruins https://t.co/VHtmkRd92R",1
"RT @CandCFanSided: Big, bad, Bruins are hottest team in NHL (via @sam_minton22) https://t.co/DueJkaKFkK  #nhlbruins",0
"RT @SavageBoston: WHICH BOSTON TEAM INTERESTS YOU MORE CURRENTLY??

RT - Bruins 

Like - Celtics",1
RT @FranklinSports: Bruins goalie and #FranklinFamily member had a message for a fellow Boston champion @JDMartinez14 🙌🏼 @NHLBruins @RedSox…,1
"RT @dougmost: If the @NHLBruins have a decidedly ""red"" tint to them these days, there is a good reason. There are 4 -- count 'em! -- 4 @Ter…",1
RT @FranklinSports: Bruins goalie and #FranklinFamily member had a message for a fellow Boston champion @JDMartinez14 🙌🏼 @NHLBruins @RedSox…,1
"Big, bad, Bruins are hottest team in NHL (via @sam_minton22) https://t.co/DueJkaKFkK  #nhlbruins",0
https://t.co/holMsUp6Pm No Disciplinary Hearing For Zdeno Chara; Evander Kane Not Pleased With NHL https://t.co/DqY3bjdOLk https://t.co/8b96WAZnxO,0
"Boston Bruins: Big, bad, B's are hottest team in NHL https://t.co/foAy9uGJED",0
"Happy Birthday to Waltham’s own Shawn McEachern! Besides playing for the #Bruins, you led Matignon HS to two state titles and were an All-America at Boston University and a member of ’92 Olympic team. Hooray Shawn McEachern! https://t.co/0cOn601ZVB",1
"Yeah! #Nantucket
"" Goon Squad ""
Ripe
https://t.co/g0esNzZZJG
#Boston #Celtics #Bruins #RedSox #Patriots #massachusetts #rhodeisland #connecticut #newyorkcity #newyork #nyc #ack… https://t.co/wz22ro0G6F",1
"Boston Bruins: Big, bad, B's are hottest team in NHL - National Hockey League News - https://t.co/4Y0VFpTZzz https://t.co/RY15aA1yQH",0
RT @FranklinSports: Bruins goalie and #FranklinFamily member had a message for a fellow Boston champion @JDMartinez14 🙌🏼 @NHLBruins @RedSox…,1
"RT @SavageBoston: WHICH BOSTON TEAM INTERESTS YOU MORE CURRENTLY??

RT - Bruins 

Like - Celtics",1
RT @FranklinSports: Bruins goalie and #FranklinFamily member had a message for a fellow Boston champion @JDMartinez14 🙌🏼 @NHLBruins @RedSox…,1
"#NHL Play for 2/28:

Boston #Bruins ML (w/ Halak &amp; Domingue starting)",1
"NHL Reportedly Won’t Discipline Zdeno Chara, And Evander Kane Isn’t Happy https://t.co/9herMALZgY",1
@rocknrollchem @nctomatoman @SavageBoston @Patriots @RedSox @celtics Best team in Boston playing right now is the #Bruins. Idk if you’re a hockey fan but they’re playing amazing as of late.,1
"RT @BostonDotCom: Watch Zdeno Chara fight with Evander Kane during the Bruins’ 4-1 win over the Sharks
https://t.co/PImTlemcZJ https://t.co…",1
"There's the undeniable team-chemistry amongst the players of Boston teams; the Red Sox, the Bruins and (obviously and possibly, the one that clicks the most), the Patriots. 
But then there's the Celtics playing as if the last thing they want is to play and win together as a team.",1
RT @NESN: The Bruins are narrow betting favorites against the Lightning on Thursday. Here are the latest odds: https://t.co/7cknobUzGq http…,1
"RT @SavageBoston: WHICH BOSTON TEAM INTERESTS YOU MORE CURRENTLY??

RT - Bruins 

Like - Celtics",1
